"X","Y","Z","ReturnNumber","NumberOfReturns","Classification"
309264.550,6143470.610,455.160,1.000,1.000,2.000
309264.550,6143470.450,455.310,1.000,1.000,2.000
309264.540,6143470.270,455.320,1.000,1.000,2.000
309264.550,6143470.100,455.460,1.000,1.000,1.000
309265.110,6143469.650,461.390,1.000,2.000,5.000
309264.530,6143469.950,455.370,2.000,2.000,2.000
309265.080,6143469.500,461.200,1.000,2.000,5.000
309264.520,6143469.780,455.370,2.000,2.000,2.000
309265.110,6143469.320,461.600,1.000,2.000,5.000
309264.510,6143469.630,455.330,2.000,2.000,2.000
309265.120,6143469.150,461.790,1.000,3.000,5.000
309265.040,6143469.200,460.930,2.000,3.000,5.000
309264.500,6143469.460,455.350,3.000,3.000,2.000
309264.490,6143469.300,455.330,1.000,1.000,2.000
309264.490,6143469.140,455.380,1.000,1.000,2.000
309264.470,6143468.980,455.320,1.000,1.000,2.000
309264.470,6143468.820,455.340,1.000,1.000,2.000
309265.140,6143468.350,462.440,1.000,2.000,5.000
309264.460,6143468.660,455.360,2.000,2.000,2.000
309264.450,6143468.490,455.300,1.000,1.000,2.000
309265.020,6143468.080,461.360,1.000,2.000,5.000
309264.440,6143468.330,455.330,2.000,2.000,2.000
309265.060,6143467.900,461.920,1.000,2.000,5.000
309264.430,6143468.170,455.370,2.000,2.000,2.000
309265.130,6143467.720,462.650,1.000,2.000,5.000
309264.430,6143468.000,455.430,2.000,2.000,2.000
309265.000,6143467.610,461.380,1.000,4.000,5.000
309264.860,6143467.670,459.840,2.000,4.000,5.000
309264.720,6143467.720,458.390,3.000,4.000,5.000
309264.430,6143467.850,455.400,4.000,4.000,1.000
309264.990,6143467.450,461.340,1.000,4.000,5.000
309264.840,6143467.520,459.770,2.000,4.000,5.000
309264.690,6143467.570,458.260,3.000,4.000,5.000
309264.420,6143467.680,455.360,4.000,4.000,1.000
309264.930,6143467.320,460.800,1.000,3.000,5.000
309264.670,6143467.420,458.100,2.000,3.000,5.000
309264.410,6143467.520,455.340,3.000,3.000,2.000
309264.650,6143467.260,457.930,1.000,1.000,5.000
309265.130,6143466.920,463.060,1.000,2.000,5.000
309264.610,6143467.110,457.690,2.000,2.000,5.000
309265.100,6143466.780,462.840,1.000,2.000,5.000
309264.570,6143466.970,457.360,2.000,2.000,5.000
309265.120,6143466.610,463.160,1.000,2.000,5.000
309264.540,6143466.810,457.110,2.000,2.000,5.000
309264.500,6143466.660,456.800,1.000,1.000,1.000
309265.010,6143466.340,462.160,1.000,2.000,5.000
309264.460,6143466.520,456.460,2.000,2.000,1.000
309265.030,6143466.170,462.440,1.000,2.000,5.000
309264.420,6143466.360,456.140,2.000,2.000,1.000
309265.060,6143466.000,462.820,1.000,3.000,5.000
309264.490,6143466.170,456.930,2.000,3.000,1.000
309264.390,6143466.210,455.900,3.000,3.000,1.000
309265.060,6143465.850,462.970,1.000,3.000,5.000
309264.460,6143466.020,456.790,2.000,3.000,1.000
309264.320,6143466.060,455.260,3.000,3.000,1.000
309265.060,6143465.690,463.000,1.000,3.000,5.000
309264.890,6143465.740,461.300,2.000,3.000,5.000
309264.460,6143465.860,456.830,3.000,3.000,5.000
309264.990,6143465.550,462.350,1.000,4.000,5.000
309264.900,6143465.570,461.500,2.000,4.000,5.000
309264.440,6143465.700,456.720,3.000,4.000,5.000
309264.370,6143465.720,455.960,4.000,4.000,1.000
309264.900,6143465.420,461.570,1.000,4.000,5.000
309264.600,6143465.490,458.410,2.000,4.000,5.000
309264.480,6143465.530,457.180,3.000,4.000,5.000
309264.350,6143465.560,455.830,4.000,4.000,1.000
309264.440,6143465.380,456.940,1.000,1.000,5.000
309264.480,6143465.200,457.360,1.000,1.000,5.000
309264.550,6143465.030,458.220,1.000,2.000,5.000
309264.230,6143465.100,454.900,2.000,2.000,1.000
309264.200,6143464.940,454.670,1.000,1.000,1.000
309264.160,6143464.790,454.400,1.000,1.000,2.000
309264.150,6143464.620,454.330,1.000,1.000,2.000
309264.810,6143464.320,461.260,1.000,2.000,5.000
309264.130,6143464.460,454.260,2.000,2.000,2.000
309264.790,6143464.170,461.150,1.000,2.000,5.000
309264.120,6143464.300,454.250,2.000,2.000,2.000
309264.830,6143464.010,461.660,1.000,2.000,5.000
309264.100,6143464.140,454.140,2.000,2.000,2.000
309264.090,6143463.980,454.110,1.000,1.000,2.000
309264.070,6143463.820,454.020,1.000,1.000,2.000
309264.050,6143463.660,453.880,1.000,1.000,2.000
309264.770,6143463.390,461.410,1.000,2.000,5.000
309264.030,6143463.490,453.830,2.000,2.000,2.000
309264.850,6143463.210,462.330,1.000,3.000,5.000
309264.720,6143463.230,460.960,2.000,3.000,5.000
309264.030,6143463.330,453.870,3.000,3.000,2.000
309264.830,6143463.070,462.160,1.000,3.000,5.000
309264.680,6143463.080,460.570,2.000,3.000,5.000
309264.010,6143463.170,453.800,3.000,3.000,2.000
309264.770,6143462.920,461.680,1.000,2.000,5.000
309264.010,6143463.000,453.890,2.000,2.000,1.000
309264.790,6143462.750,461.930,1.000,2.000,5.000
309263.980,6143462.850,453.630,2.000,2.000,2.000
309264.780,6143462.600,461.930,1.000,2.000,5.000
309263.960,6143462.680,453.490,2.000,2.000,2.000
309264.780,6143462.440,461.960,1.000,2.000,5.000
309263.940,6143462.520,453.430,2.000,2.000,2.000
309264.600,6143462.300,460.260,1.000,3.000,5.000
309264.500,6143462.300,459.240,2.000,3.000,5.000
309263.930,6143462.350,453.380,3.000,3.000,2.000
309264.870,6143462.120,463.070,1.000,3.000,5.000
309264.620,6143462.130,460.520,2.000,3.000,5.000
309263.910,6143462.190,453.320,3.000,3.000,2.000
309264.890,6143461.960,463.430,1.000,3.000,5.000
309264.530,6143461.990,459.720,2.000,3.000,5.000
309263.900,6143462.030,453.280,3.000,3.000,2.000
309264.890,6143461.800,463.460,1.000,3.000,5.000
309264.590,6143461.830,460.380,2.000,3.000,5.000
309263.880,6143461.870,453.190,3.000,3.000,2.000
309264.880,6143461.660,463.440,1.000,2.000,5.000
309263.870,6143461.710,453.190,2.000,2.000,2.000
309264.830,6143461.500,463.080,1.000,2.000,5.000
309263.860,6143461.530,453.120,2.000,2.000,2.000
309264.830,6143461.340,463.160,1.000,4.000,5.000
309264.660,6143461.350,461.390,2.000,4.000,5.000
309264.010,6143461.370,454.750,3.000,4.000,1.000
309263.850,6143461.380,453.090,4.000,4.000,2.000
309264.670,6143461.190,461.580,1.000,3.000,5.000
309264.400,6143461.200,458.870,2.000,3.000,5.000
309263.830,6143461.210,453.030,3.000,3.000,2.000
309264.680,6143461.030,461.760,1.000,2.000,5.000
309263.820,6143461.050,453.050,2.000,2.000,2.000
309264.930,6143460.880,464.410,1.000,3.000,5.000
309264.650,6143460.880,461.510,2.000,3.000,5.000
309263.820,6143460.890,453.070,3.000,3.000,2.000
309264.900,6143460.740,464.140,1.000,4.000,5.000
309264.690,6143460.740,462.020,2.000,4.000,5.000
309264.310,6143460.730,458.140,3.000,4.000,5.000
309263.810,6143460.730,453.070,4.000,4.000,2.000
309264.920,6143460.590,464.450,1.000,3.000,5.000
309264.660,6143460.580,461.870,2.000,3.000,5.000
309264.270,6143460.570,457.880,3.000,3.000,5.000
309264.830,6143460.430,463.660,1.000,3.000,5.000
309264.660,6143460.430,461.860,2.000,3.000,5.000
309263.780,6143460.400,453.020,3.000,3.000,2.000
309264.800,6143460.280,463.450,1.000,3.000,5.000
309264.650,6143460.260,461.940,2.000,3.000,5.000
309263.780,6143460.240,453.020,3.000,3.000,2.000
309263.770,6143460.080,453.010,1.000,1.000,2.000
309264.780,6143459.960,463.400,1.000,4.000,5.000
309264.620,6143459.960,461.760,2.000,4.000,5.000
309264.470,6143459.940,460.260,3.000,4.000,5.000
309263.760,6143459.910,453.020,4.000,4.000,2.000
309264.780,6143459.810,463.480,1.000,4.000,5.000
309264.640,6143459.800,462.090,2.000,4.000,5.000
309264.470,6143459.790,460.340,3.000,4.000,5.000
309263.750,6143459.740,453.050,4.000,4.000,2.000
309264.760,6143459.650,463.380,1.000,4.000,5.000
309264.650,6143459.640,462.300,2.000,4.000,5.000
309264.440,6143459.630,460.170,3.000,4.000,5.000
309263.740,6143459.580,453.040,4.000,4.000,2.000
309264.650,6143459.490,462.350,1.000,2.000,5.000
309263.730,6143459.410,453.030,2.000,2.000,2.000
309264.630,6143459.330,462.170,1.000,2.000,5.000
309263.720,6143459.260,452.990,2.000,2.000,2.000
309264.590,6143459.180,461.940,1.000,2.000,5.000
309263.710,6143459.090,453.010,2.000,2.000,2.000
309264.290,6143458.990,458.960,1.000,2.000,5.000
309263.700,6143458.920,453.020,2.000,2.000,2.000
309264.260,6143458.820,458.770,1.000,2.000,5.000
309263.700,6143458.760,453.070,2.000,2.000,2.000
309264.470,6143458.690,460.870,1.000,3.000,5.000
309264.220,6143458.660,458.330,2.000,3.000,5.000
309263.700,6143458.600,453.050,3.000,3.000,2.000
309264.470,6143458.540,460.900,1.000,3.000,5.000
309264.280,6143458.520,459.020,2.000,3.000,5.000
309263.690,6143458.440,453.020,3.000,3.000,2.000
309264.460,6143458.380,460.870,1.000,3.000,5.000
309264.340,6143458.360,459.660,2.000,3.000,5.000
309263.680,6143458.270,453.040,3.000,3.000,2.000
309264.490,6143458.230,461.310,1.000,4.000,5.000
309264.280,6143458.200,459.200,2.000,4.000,5.000
309264.160,6143458.170,457.960,3.000,4.000,5.000
309263.670,6143458.110,453.050,4.000,4.000,2.000
309264.490,6143458.070,461.390,1.000,2.000,5.000
309263.660,6143457.940,453.030,2.000,2.000,2.000
309264.490,6143457.920,461.480,1.000,4.000,5.000
309264.380,6143457.900,460.410,2.000,4.000,5.000
309263.930,6143457.830,455.880,3.000,4.000,5.000
309263.650,6143457.780,453.040,4.000,4.000,2.000
309264.480,6143457.770,461.510,1.000,2.000,5.000
309263.640,6143457.610,453.020,2.000,2.000,2.000
309264.480,6143457.610,461.550,1.000,2.000,5.000
309263.640,6143457.450,453.060,2.000,2.000,2.000
309264.500,6143457.460,461.860,1.000,2.000,5.000
309263.630,6143457.290,453.100,2.000,2.000,2.000
309264.470,6143457.300,461.630,1.000,2.000,5.000
309263.720,6143457.140,454.040,2.000,2.000,1.000
309264.440,6143457.130,461.420,1.000,3.000,5.000
309264.060,6143457.050,457.610,2.000,3.000,5.000
309263.630,6143456.960,453.230,3.000,3.000,1.000
309264.450,6143456.980,461.590,1.000,4.000,5.000
309264.340,6143456.960,460.460,2.000,4.000,5.000
309263.700,6143456.820,454.080,3.000,4.000,1.000
309263.610,6143456.790,453.120,4.000,4.000,2.000
309264.380,6143456.810,460.950,1.000,4.000,5.000
309264.070,6143456.740,457.850,2.000,4.000,5.000
309263.680,6143456.650,453.950,3.000,4.000,1.000
309263.600,6143456.630,453.110,4.000,4.000,2.000
309264.420,6143456.670,461.430,1.000,5.000,5.000
309264.330,6143456.640,460.550,2.000,5.000,5.000
309263.790,6143456.520,455.190,3.000,5.000,5.000
309263.670,6143456.490,453.900,4.000,5.000,1.000
309263.590,6143456.470,453.130,5.000,5.000,2.000
309264.400,6143456.510,461.400,1.000,3.000,5.000
309263.910,6143456.390,456.410,2.000,3.000,5.000
309263.580,6143456.300,453.100,3.000,3.000,2.000
309264.410,6143456.360,461.570,1.000,3.000,5.000
309263.960,6143456.240,457.030,2.000,3.000,5.000
309263.580,6143456.140,453.220,3.000,3.000,2.000
309264.420,6143456.200,461.760,1.000,4.000,5.000
309264.070,6143456.110,458.250,2.000,4.000,5.000
309263.960,6143456.080,457.130,3.000,4.000,5.000
309263.910,6143456.060,456.630,4.000,4.000,5.000
309264.040,6143455.950,457.970,1.000,3.000,5.000
309263.900,6143455.900,456.570,2.000,3.000,5.000
309263.560,6143455.810,453.160,3.000,3.000,2.000
309264.150,6143455.820,459.230,1.000,5.000,5.000
309264.050,6143455.790,458.190,2.000,5.000,5.000
309263.900,6143455.750,456.670,3.000,5.000,5.000
309263.770,6143455.710,455.370,4.000,5.000,5.000
309263.540,6143455.640,453.120,5.000,5.000,2.000
309264.140,6143455.660,459.210,1.000,4.000,5.000
309263.910,6143455.590,456.840,2.000,4.000,5.000
309263.760,6143455.550,455.350,3.000,4.000,5.000
309263.530,6143455.480,453.130,4.000,4.000,2.000
309263.890,6143455.430,456.760,1.000,3.000,5.000
309263.750,6143455.380,455.380,2.000,3.000,5.000
309263.520,6143455.320,453.120,3.000,3.000,2.000
309263.870,6143455.270,456.640,1.000,2.000,5.000
309263.520,6143455.160,453.140,2.000,2.000,2.000
309267.220,6143496.980,465.000,1.000,3.000,5.000
309267.170,6143496.930,464.480,1.000,2.000,5.000
309267.230,6143496.610,465.240,1.000,2.000,5.000
309267.210,6143496.470,465.150,1.000,2.000,5.000
309267.200,6143496.320,465.120,1.000,3.000,5.000
309267.010,6143496.760,462.980,2.000,3.000,5.000
309267.020,6143496.550,463.200,1.000,2.000,5.000
309267.020,6143496.380,463.250,1.000,2.000,5.000
309267.010,6143496.220,463.230,1.000,2.000,5.000
309267.000,6143496.060,463.240,1.000,2.000,5.000
309266.600,6143496.990,458.670,2.000,2.000,2.000
309266.590,6143496.830,458.650,1.000,1.000,2.000
309266.590,6143496.670,458.670,1.000,1.000,2.000
309266.580,6143496.490,458.710,1.000,1.000,2.000
309266.570,6143496.310,458.730,1.000,1.000,2.000
309266.560,6143496.150,458.740,1.000,1.000,2.000
309266.550,6143495.990,458.720,1.000,1.000,2.000
309266.550,6143495.820,458.740,1.000,1.000,2.000
309266.540,6143495.660,458.770,1.000,1.000,2.000
309266.530,6143495.500,458.710,1.000,1.000,2.000
309266.510,6143495.340,458.680,1.000,1.000,2.000
309266.500,6143495.180,458.650,1.000,1.000,2.000
309266.510,6143495.010,458.680,1.000,1.000,2.000
309266.490,6143494.860,458.610,1.000,1.000,2.000
309266.480,6143494.700,458.590,1.000,1.000,2.000
309266.470,6143494.540,458.570,1.000,1.000,2.000
309266.620,6143494.040,460.360,1.000,2.000,1.000
309266.470,6143494.360,458.640,2.000,2.000,2.000
309266.550,6143494.010,459.640,1.000,2.000,1.000
309266.460,6143494.190,458.650,2.000,2.000,2.000
309266.440,6143494.040,458.600,1.000,1.000,2.000
309266.430,6143493.880,458.590,1.000,1.000,2.000
309266.430,6143493.710,458.620,1.000,1.000,2.000
309266.420,6143493.560,458.580,1.000,1.000,2.000
309266.580,6143493.020,460.560,1.000,2.000,5.000
309266.400,6143493.390,458.560,2.000,2.000,2.000
309266.390,6143493.230,458.510,1.000,1.000,2.000
309266.380,6143493.070,458.530,1.000,1.000,2.000
309266.370,6143492.910,458.510,1.000,1.000,2.000
309267.090,6143491.280,466.710,1.000,2.000,5.000
309266.360,6143492.750,458.480,2.000,2.000,2.000
309267.080,6143491.110,466.710,1.000,2.000,5.000
309266.350,6143492.600,458.460,2.000,2.000,2.000
309267.090,6143490.930,466.850,1.000,2.000,5.000
309266.340,6143492.440,458.430,2.000,2.000,2.000
309267.070,6143490.790,466.780,1.000,2.000,5.000
309266.330,6143492.270,458.440,2.000,2.000,2.000
309267.050,6143490.660,466.620,1.000,2.000,5.000
309266.330,6143492.100,458.460,2.000,2.000,2.000
309267.070,6143490.460,466.940,1.000,3.000,5.000
309266.630,6143491.310,462.040,2.000,3.000,5.000
309266.310,6143491.940,458.430,3.000,3.000,2.000
309267.040,6143490.340,466.700,1.000,3.000,5.000
309266.620,6143491.160,462.010,2.000,3.000,5.000
309266.310,6143491.770,458.450,3.000,3.000,2.000
309267.070,6143490.120,467.110,1.000,2.000,5.000
309266.300,6143491.610,458.470,2.000,2.000,2.000
309267.060,6143489.950,467.120,1.000,3.000,5.000
309266.610,6143490.820,462.060,2.000,3.000,5.000
309266.290,6143491.450,458.470,3.000,3.000,2.000
309267.050,6143489.810,467.080,1.000,2.000,5.000
309266.590,6143490.690,461.950,2.000,2.000,5.000
309267.050,6143489.620,467.260,1.000,2.000,5.000
309266.550,6143490.590,461.580,2.000,2.000,5.000
309267.030,6143489.490,467.140,1.000,3.000,5.000
309266.730,6143490.070,463.730,2.000,3.000,5.000
309266.490,6143490.530,461.010,3.000,3.000,5.000
309266.990,6143489.400,466.740,1.000,2.000,5.000
309266.710,6143489.920,463.630,2.000,2.000,5.000
309266.970,6143489.260,466.630,1.000,3.000,5.000
309266.470,6143490.200,461.040,2.000,3.000,5.000
309266.240,6143490.640,458.430,3.000,3.000,1.000
309266.970,6143489.110,466.660,1.000,4.000,5.000
309266.800,6143489.420,464.750,2.000,4.000,5.000
309266.700,6143489.610,463.630,3.000,4.000,5.000
309266.240,6143490.470,458.480,4.000,4.000,1.000
309266.950,6143488.960,466.580,1.000,5.000,5.000
309266.790,6143489.260,464.750,2.000,5.000,5.000
309266.650,6143489.510,463.220,3.000,5.000,5.000
309266.570,6143489.660,462.330,4.000,5.000,5.000
309266.230,6143490.300,458.450,5.000,5.000,1.000
309266.940,6143488.800,466.590,1.000,3.000,5.000
309266.670,6143489.310,463.550,2.000,3.000,5.000
309266.370,6143489.850,460.210,3.000,3.000,5.000
309266.690,6143489.100,463.810,1.000,3.000,5.000
309266.350,6143489.720,460.030,2.000,3.000,5.000
309266.210,6143489.970,458.500,3.000,3.000,1.000
309266.890,6143488.550,466.240,1.000,4.000,5.000
309266.800,6143488.720,465.140,2.000,4.000,5.000
309266.600,6143489.080,462.990,3.000,4.000,5.000
309266.210,6143489.810,458.550,4.000,4.000,1.000
309266.890,6143488.390,466.230,1.000,2.000,5.000
309266.200,6143489.630,458.550,2.000,2.000,1.000
309266.950,6143488.110,467.060,1.000,1.000,5.000
309266.960,6143487.930,467.190,1.000,2.000,5.000
309266.860,6143488.100,466.110,2.000,2.000,5.000
309266.940,6143487.780,467.120,1.000,3.000,5.000
309266.750,6143488.120,464.990,2.000,3.000,5.000
309266.190,6143489.120,458.700,3.000,3.000,1.000
309266.950,6143487.600,467.340,1.000,3.000,5.000
309266.740,6143487.970,465.010,2.000,3.000,5.000
309266.170,6143488.970,458.610,3.000,3.000,1.000
309266.930,6143487.460,467.210,1.000,3.000,5.000
309266.340,6143488.500,460.570,2.000,3.000,5.000
309266.150,6143488.820,458.550,3.000,3.000,1.000
309266.910,6143487.340,467.030,1.000,3.000,5.000
309266.370,6143488.270,461.020,2.000,3.000,5.000
309266.140,6143488.660,458.540,3.000,3.000,1.000
309266.880,6143487.210,466.810,1.000,3.000,5.000
309266.340,6143488.150,460.800,2.000,3.000,5.000
309266.140,6143488.480,458.640,3.000,3.000,5.000
309266.330,6143487.980,460.840,1.000,2.000,5.000
309266.130,6143488.340,458.530,2.000,2.000,5.000
309266.110,6143488.180,458.480,1.000,1.000,5.000
309266.920,6143486.630,467.540,1.000,2.000,5.000
309266.100,6143488.030,458.400,2.000,2.000,5.000
309266.910,6143486.490,467.500,1.000,3.000,5.000
309266.630,6143486.950,464.450,2.000,3.000,5.000
309266.080,6143487.880,458.320,3.000,3.000,5.000
309266.900,6143486.340,467.530,1.000,4.000,5.000
309266.730,6143486.620,465.610,2.000,4.000,5.000
309266.630,6143486.780,464.510,3.000,4.000,5.000
309266.070,6143487.720,458.340,4.000,4.000,5.000
309266.890,6143486.180,467.490,1.000,3.000,5.000
309266.620,6143486.630,464.530,2.000,3.000,5.000
309266.070,6143487.550,458.400,3.000,3.000,5.000
309266.600,6143486.490,464.360,1.000,3.000,5.000
309266.470,6143486.710,462.950,2.000,3.000,5.000
309266.070,6143487.360,458.510,3.000,3.000,5.000
309266.530,6143486.440,463.670,1.000,3.000,5.000
309266.290,6143486.830,461.050,2.000,3.000,5.000
309266.060,6143487.210,458.450,3.000,3.000,5.000
309266.880,6143485.700,467.640,1.000,4.000,5.000
309266.790,6143485.850,466.630,2.000,4.000,5.000
309266.520,6143486.280,463.630,3.000,4.000,5.000
309266.030,6143487.070,458.280,4.000,4.000,5.000
309266.860,6143485.560,467.510,1.000,3.000,5.000
309266.600,6143485.980,464.650,2.000,3.000,5.000
309266.020,6143486.920,458.200,3.000,3.000,5.000
309266.850,6143485.410,467.540,1.000,3.000,5.000
309266.540,6143485.900,464.120,2.000,3.000,5.000
309266.010,6143486.760,458.230,3.000,3.000,5.000
309266.820,6143485.280,467.320,1.000,4.000,5.000
309266.530,6143485.750,464.120,2.000,4.000,5.000
309266.250,6143486.200,460.990,3.000,4.000,5.000
309266.000,6143486.600,458.160,4.000,4.000,5.000
309266.780,6143485.190,466.920,1.000,4.000,5.000
309266.530,6143485.580,464.140,2.000,4.000,5.000
309266.410,6143485.760,462.850,3.000,4.000,5.000
309265.990,6143486.440,458.160,4.000,4.000,5.000
309266.640,6143485.240,465.480,1.000,4.000,5.000
309266.520,6143485.430,464.150,2.000,4.000,5.000
309266.400,6143485.620,462.830,3.000,4.000,5.000
309265.980,6143486.280,458.140,4.000,4.000,5.000
309266.770,6143484.860,467.010,1.000,5.000,5.000
309266.630,6143485.090,465.420,2.000,5.000,5.000
309266.510,6143485.270,464.130,3.000,5.000,5.000
309266.380,6143485.470,462.710,4.000,5.000,5.000
309265.970,6143486.120,458.170,5.000,5.000,5.000
309266.770,6143484.710,467.000,1.000,5.000,5.000
309266.630,6143484.920,465.510,2.000,5.000,5.000
309266.410,6143485.270,463.000,3.000,5.000,5.000
309266.350,6143485.370,462.310,4.000,5.000,5.000
309265.980,6143485.950,458.230,5.000,5.000,5.000
309266.640,6143484.750,465.640,1.000,2.000,5.000
309266.360,6143485.170,462.620,2.000,2.000,5.000
309266.630,6143484.590,465.660,1.000,4.000,5.000
309266.300,6143485.100,462.010,2.000,4.000,5.000
309266.220,6143485.220,461.090,3.000,4.000,5.000
309265.960,6143485.620,458.230,4.000,4.000,5.000
